date,iso3166-2_code,UVIndex_data_agg_Sum,UVIndex_data_avg_Sum,UVIndex_data_points
2020-02-17,DE-BW,18083.0,4.179106961149304,4327.0
2020-02-23,DE-BW,20781.0,4.8026335099067445,4327.0
2020-03-14,DE-BW,47487.0,10.974575693419068,4327.0
2020-03-09,DE-BW,33865.0,7.8264368323464675,4327.0
2020-03-27,DE-BW,89184.0,20.611042151365343,4327.0
2020-03-10,DE-BW,26181.0,6.050611035218156,4327.0
2020-03-04,DE-BW,30387.0,7.022646863266266,4327.0
2020-02-27,DE-BW,26757.0,6.1837286379180405,4327.0
2020-03-01,DE-BW,37003.0,8.551650438721877,4327.0
2020-03-21,DE-BW,33596.0,7.764269063030027,4327.0
2020-02-26,DE-BW,24578.0,5.680146595759973,4327.0
2020-03-20,DE-BW,72690.0,16.79916413238638,4327.0
2020-02-24,DE-BW,24290.0,5.613587794410031,4327.0
2020-02-22,DE-BW,35498.0,8.203834480278603,4327.0
2020-03-18,DE-BW,70984.0,16.404895677167627,4327.0
2020-02-19,DE-BW,23240.0,5.370925497821702,4327.0
2020-02-20,DE-BW,24036.0,5.554886629330568,4327.0
2020-03-11,DE-BW,36334.0,8.39703988975274,4327.0
2020-02-25,DE-BW,22634.0,5.230874686647865,4327.0
2020-03-06,DE-BW,24876.0,5.7490164666012324,4327.0
2020-03-07,DE-BW,30973.0,7.158075535457468,4327.0
2020-03-26,DE-BW,79827.0,18.448574428339626,4327.0
2020-03-23,DE-BW,81463.0,18.82666539711916,4327.0
2020-03-13,DE-BW,59541.0,13.760338858253094,4327.0
2020-03-22,DE-BW,77334.0,17.872424804154193,4327.0
2020-03-19,DE-BW,72403.0,16.732836437985572,4327.0
2020-02-28,DE-BW,40904.0,9.453198647284808,4327.0
2020-03-24,DE-BW,82688.0,19.109771409805546,4327.0
2020-03-02,DE-BW,32361.0,7.478851980852327,4327.0
2020-03-03,DE-BW,28157.0,6.50727836670248,4327.0
2020-03-16,DE-BW,62112.0,14.354514824470805,4327.0
2020-03-15,DE-BW,63951.0,14.77952050392408,4327.0
2020-03-12,DE-BW,39686.0,9.171710383242342,4327.0
2020-03-05,DE-BW,23105.0,5.339726059688916,4327.0
2020-02-29,DE-BW,37732.0,8.720127404638918,4327.0
2020-03-17,DE-BW,55506.0,12.827822318506513,4327.0
2020-03-25,DE-BW,84495.0,19.5273816668866,4327.0
