date,iso3166-2_code,UVIndex_data_agg_Sum,UVIndex_data_avg_Sum,UVIndex_data_points,WindSpeed_data_agg_Mean,WindSpeed_data_points,WindSpeed_data_avg_Mean,RelativeHumiditySurface_data_agg_Mean,RelativeHumiditySurface_data_points,RelativeHumiditySurface_data_avg_Mean,TemperatureAboveGround_data_agg_Mean,TemperatureAboveGround_data_points,TemperatureAboveGround_data_avg_Mean
2020-06-07,NL-DR,11001.0,28.798353931010645,382.0,2050.0208387374882,382.0,5.3665326497508845,29072.46234893799,382.0,76.10572314977706,109105.4873046875,382.0,285.61571122768663
2020-06-03,NL-DR,11857.0,31.039185761293826,382.0,1211.3458452224734,382.0,3.1710541208595613,26291.570972442627,382.0,68.82592184953083,111428.75012207033,382.0,291.69753514276226
2020-02-19,NL-DR,1450.0,3.795801581671253,382.0,2244.891661167145,382.0,5.87666435733714,31489.93643951416,382.0,82.43417278885177,106247.81466674805,382.0,278.1349123870044
2020-05-02,NL-DR,6989.0,18.29576362365544,382.0,1594.145833492279,382.0,4.173145707713537,31562.853363037113,382.0,82.62505428791314,107889.85736083984,382.0,282.43344221831836
2020-03-30,NL-DR,3467.0,9.075892471485675,382.0,1428.2499947547913,382.0,3.7388645442153066,30795.866729736328,382.0,80.61724113218638,105573.3342590332,382.0,276.36926149154897
2020-04-23,NL-DR,9480.0,24.816688961547214,382.0,1068.7249983549118,382.0,2.79770209594978,19106.245994567867,382.0,50.01621983860743,109995.3157043457,382.0,287.945098846196
2020-05-07,NL-DR,13020.0,34.08368040921359,382.0,617.0541610717772,382.0,1.6153208003952275,24225.44985961914,382.0,63.4172419957517,108379.7131652832,382.0,283.7157838992128
2020-05-06,NL-DR,13271.0,34.74074675197185,382.0,912.9583458900453,382.0,2.389937057468554,25396.58752822876,382.0,66.48303938531251,107768.10067749023,382.0,282.11470827953394
2020-04-25,NL-DR,8293.0,21.709367252965308,382.0,1152.4750032424927,382.0,3.016942372513404,25093.7582359314,382.0,65.6902946220858,108027.65963745117,382.0,282.7941802179868
2020-02-24,NL-DR,1053.0,2.7565372865516062,382.0,2427.695825099945,382.0,6.355208036366253,34343.97004699707,382.0,89.90544539673212,106639.09048461914,382.0,279.1591919513801
2020-02-29,NL-DR,1885.0,4.934542056172628,382.0,3150.1541533470154,382.0,8.246455253643356,30658.174934387207,382.0,80.25679234972478,107467.4614868164,382.0,281.32769675162217
2020-03-15,NL-DR,2016.0,5.277473095620169,382.0,2277.816680431366,382.0,5.962855281612788,29211.0248336792,382.0,76.4684512178743,107952.50668334961,382.0,282.59744525105856
2020-02-25,NL-DR,2286.0,5.984277528069298,382.0,2671.0208582878117,382.0,6.992182895562607,29584.254676818848,382.0,77.44549013436837,106456.96282958984,382.0,278.6824192334309
2020-05-22,NL-DR,8672.0,22.701511252588354,382.0,1662.212501525879,382.0,4.351330236114248,23984.741596221924,382.0,62.78711730132101,111246.43811035156,382.0,291.22027981694174
2020-04-29,NL-FL,5843.0,16.936182793673062,345.0,1348.9416508674624,345.0,3.909964466385495,28926.532257080078,345.0,83.84477800667268,98008.98645019533,345.0,284.0831952666668
2020-05-11,NL-FL,11086.0,32.13324019350669,345.0,3056.2083415985107,345.0,8.85854922622981,18672.316677093502,345.0,54.12250015824159,97177.7214050293,345.0,281.673738351568
2020-05-08,NL-FL,8058.0,23.35645403926366,345.0,625.7624984979631,345.0,1.8137990860837008,21586.91249084473,345.0,62.57057947902971,99243.60067749023,345.0,287.66177685714024
2020-04-23,NL-FL,8903.0,25.8057223022542,345.0,1286.7916536331174,345.0,3.7298200690233294,19090.958393096924,345.0,55.33595089027836,99319.21157836914,345.0,287.88093825342287
2020-03-22,NL-FL,4864.0,14.098509859391713,345.0,2639.0541405677795,345.0,7.649410119297566,19741.62910079956,345.0,57.22194747493359,95690.4501953125,345.0,277.36281980432665
2020-06-08,NL-FL,13188.0,38.22597615659085,345.0,1543.1291844844818,345.0,4.472825251186176,26891.966636657715,345.0,77.94750344682397,99068.27529907227,345.0,287.15358882748825
2020-06-11,NL-FL,9087.0,26.33905408969829,345.0,1441.2249901294708,345.0,4.1774516309502605,29587.68740081787,345.0,85.76116417290928,99630.41311645508,345.0,288.7829690825681
2020-03-28,NL-FL,5457.0,15.817345456969692,345.0,2614.291646957397,345.0,7.577634983543229,23903.087772369385,345.0,69.28411156016762,96668.2137451172,345.0,280.1969088353865
2020-04-14,NL-FL,3845.0,11.144895232187734,345.0,1349.7083382606504,345.0,3.912186742243213,22802.845893859863,345.0,66.09501390969842,96531.21154785156,345.0,279.7998021682592
2020-02-26,NL-FL,1380.0,3.999988405830708,345.0,1752.8291637897491,345.0,5.080649516348501,29874.978851318363,345.0,86.59389060123989,95604.39990234376,345.0,277.1133993882445
2020-02-22,NL-FL,688.0,1.9941971182692224,345.0,3882.083366394043,345.0,11.252382939162619,28226.77448272705,345.0,81.81650048181616,97251.19723510742,345.0,281.88671115477183
2020-04-21,NL-FL,9193.0,26.64629957594326,345.0,3095.683341026306,345.0,8.972969182774271,16039.966617584229,345.0,46.49252210162936,98773.78268432617,345.0,286.29998951981634
